n,time
1365,18
1366,17
1367,18
1368,17
1369,18
1370,18
1371,17
1372,17
1373,18
1374,17
1375,16
1376,18
1377,17
1378,18
1379,25
1380,18
1381,17
1382,16
1383,16
1384,18
1385,16
1386,18
1387,18
1388,17
1389,18
1390,18
1391,18
1392,17
1393,19
1394,18
1395,16
1396,18
1397,17
1398,23
1399,20
1400,17
1401,18
1402,18
1403,17
1404,17
1405,18
1406,17
1407,18
1408,17
1409,17
1410,20
1411,38
1412,18
1413,19
1414,18
1415,18
1416,16
1417,18
1418,17
1419,17
1420,18
1421,18
1422,24
1423,19
1424,17
1425,17
1426,17
1427,17
1428,19
1429,19
1430,19
1431,19
1432,18
1433,17
1434,19
1435,18
1436,18
1437,17
1438,23
1439,20
1440,18
1441,17
1442,18
1443,17
1444,19
1445,19
1446,18
1447,19
1448,19
1449,19
1450,16
1451,22
1452,17
1453,17
1454,19
1455,19
1456,20
1457,19
1458,23
1459,19
1460,23
1461,18
1462,19
1463,19
1464,18
1465,17
1466,17
1467,18
1468,17
1469,17
1470,18
1471,17
1472,18
1473,19
1474,17
1475,18
1476,23
1477,18
1478,19
1479,19
1480,19
1481,17
1482,19
1483,19
1484,27
1485,17
1486,18
1487,19
1488,18
1489,19
1490,19
1491,19
1492,19
1493,17
1494,17
1495,19
1496,19
1497,20
1498,18
1499,20
1500,20
1501,20
1502,19
1503,18
1504,18
1505,18
1506,20
1507,19
1508,18
1509,23
1510,22
1511,20
1512,21
1513,24
1514,23
1515,26
1516,27
1517,20
1518,22
1519,22
1520,28
1521,23
1522,26
1523,20
1524,27
1525,31
1526,27
1527,18
1528,26
1529,27
1530,24
1531,19
1532,24
1533,26
1534,23
1535,19
1536,19
1537,18
1538,21
1539,19
1540,22
1541,19
1542,20
1543,20
1544,20
1545,25
1546,20
1547,24
1548,19
1549,23
1550,22
1551,23
1552,21
1553,19
1554,21
1555,20
1556,20
1557,19
1558,22
1559,21
1560,19
1561,19
1562,19
1563,19
1564,20
1565,21
1566,19
1567,20
1568,21
1569,20
1570,22
1571,20
1572,20
1573,20
1574,20
1575,18
1576,20
1577,18
1578,19
1579,24
1580,21
1581,19
1582,19
1583,19
1584,18
1585,20
1586,21
1587,23
1588,21
1589,20
1590,22
1591,19
1592,19
1593,20
1594,24
1595,19
1596,19
1597,20
1598,20
1599,19
1600,19
1601,19
1602,25
1603,19
1604,21
1605,20
1606,21
1607,21
1608,19
1609,18
1610,18
1611,18
1612,21
1613,19
1614,19
1615,21
1616,19
1617,19
1618,19
1619,19
1620,19
1621,19
1622,19
1623,19
1624,19
1625,21
1626,21
1627,20
1628,21
1629,21
1630,18
1631,26
1632,19
1633,19
1634,19
1635,19
1636,19
1637,21
1638,21
1639,21
1640,21
1641,20
1642,20
1643,19
1644,22
1645,21
1646,21
1647,21
1648,21
1649,20
1650,20
1651,23
1652,22
1653,21
1654,22
1655,20
1656,21
1657,20
1658,26
1659,21
1660,20
1661,20
1662,20
1663,21
1664,18
1665,20
1666,25
1667,21
1668,20
1669,20
1670,21
1671,21
1672,20
1673,23
1674,24
1675,21
1676,21
1677,24
1678,20
1679,20
1680,21
1681,19
1682,20
1683,20
1684,21
1685,19
1686,21
1687,21
1688,21
1689,21
1690,21
1691,19
1692,21
1693,22
1694,24
1695,27
1696,21
1697,22
1698,21
1699,21
1700,23
1701,22
1702,21
1703,25
1704,20
1705,20
1706,22
1707,20
1708,25
1709,19
1710,21
1711,21
1712,19
1713,22
1714,22
1715,22
1716,22
1717,22
1718,22
1719,20
1720,19
1721,22
1722,21
1723,20
1724,22
1725,22
1726,21
1727,22
1728,22
1729,22
1730,20
1731,19
1732,22
1733,22
1734,22
1735,22
1736,20
1737,22
1738,21
1739,22
1740,20
1741,22
1742,21
1743,20
1744,20
1745,20
1746,21
1747,21
1748,20
1749,22
1750,20
1751,20
1752,19
1753,22
1754,22
1755,23
1756,22
1757,22
1758,22
1759,21
1760,22
1761,27
1762,20
1763,20
1764,35
1765,20
1766,22
1767,21
1768,22
1769,22
1770,22
1771,22
1772,25
1773,28
1774,20
1775,20
1776,20
1777,20
1778,19
1779,22
1780,23
1781,22
1782,22
1783,21
1784,21
1785,21
1786,22
1787,24
1788,23
1789,21
1790,20
1791,20
1792,22
1793,21
1794,21
1795,23
1796,21
1797,22
1798,23
1799,21
1800,23
1801,20
1802,21
1803,21
1804,21
1805,21
1806,21
1807,21
1808,26
1809,22
1810,26
1811,23
1812,23
1813,20
1814,23
1815,20
1816,23
1817,21
1818,21
1819,24
1820,21
1821,21
1822,23
1823,21
1824,21
1825,27
1826,22
1827,23
1828,30
1829,22
1830,20
1831,23
1832,23
1833,23
1834,28
1835,23
1836,23
1837,23
1838,24
1839,21
1840,24
1841,23
1842,24
1843,21
1844,21
1845,28
1846,22
1847,30
1848,22
1849,22
1850,21
1851,22
1852,24
1853,23
1854,23
1855,21
1856,23
1857,23
1858,21
1859,21
1860,35
1861,23
1862,22
1863,23
1864,27
1865,21
1866,21
1867,32
1868,22
1869,21
1870,24
1871,23
1872,23
1873,23
1874,24
1875,21
1876,23
1877,23
1878,20
1879,24
1880,24
1881,21
1882,23
1883,23
1884,23
1885,21
1886,21
1887,25
1888,24
1889,24
1890,21
1891,29
1892,21
1893,23
1894,24
1895,22
1896,24
1897,21
1898,22
1899,21
1900,23
1901,23
1902,22
1903,23
1904,23
1905,23
1906,23
1907,23
1908,26
1909,25
1910,23
1911,24
1912,138
1913,26
1914,22
1915,22
1916,22
1917,22
1918,21
1919,22
1920,21
1921,27
1922,22
1923,21
1924,23
1925,24
1926,23
1927,24
1928,21
1929,23
1930,24
1931,24
1932,24
1933,24
1934,24
1935,24
1936,24
1937,21
1938,25
1939,28
1940,25
1941,22
1942,22
1943,22
1944,23
1945,22
1946,24
1947,22
1948,23
1949,24
1950,24
1951,24
1952,24
1953,23
1954,21
1955,24
1956,24
1957,24
1958,24
1959,23
1960,28
1961,24
1962,24
1963,23
1964,22
1965,24
1966,24
1967,24
1968,25
1969,21
1970,31
1971,25
1972,24
1973,25
1974,21
1975,24
1976,24
1977,23
1978,26
1979,24
1980,23
1981,22
1982,22
1983,25
1984,24
1985,24
1986,23
1987,23
1988,39
1989,25
1990,23
1991,24
1992,24
1993,25
1994,24
1995,24
1996,25
1997,26
1998,23
1999,26
2000,24
2001,23
2002,33
2003,29
2004,25
2005,23
2006,24
2007,23
2008,24
2009,22
2010,25
2011,24
2012,25
2013,24
2014,25
2015,25
2016,22
2017,25
2018,25
2019,25
2020,25
2021,26
2022,23
2023,24
2024,26
2025,22
2026,25
2027,25
2028,28
2029,23
2030,23
2031,24
2032,23
2033,25
2034,26
2035,22
2036,25
2037,26
2038,25
2039,25
2040,25
2041,24
2042,24
2043,29
2044,23
2045,25
2046,25
2047,23
2048,25
2049,27
2050,28
2051,28
2052,28
2053,27
2054,28
2055,28
2056,38
2057,29
2058,26
2059,26
2060,28
2061,28
2062,28
2063,28
2064,26
2065,27
2066,25
2067,34
2068,25
2069,33
2070,26
2071,25
2072,28
2073,29
2074,28
2075,26
2076,28
2077,28
2078,28
2079,26
2080,26
2081,28
2082,32
2083,28
2084,29
2085,26
2086,25
2087,28
2088,26
2089,28
2090,25
2091,28
2092,28
2093,28
2094,26
2095,26
2096,28
2097,28
2098,28
2099,26
2100,25
2101,27
2102,27
2103,34
2104,27
2105,27
2106,27
2107,26
2108,26
2109,28
2110,27
2111,27
2112,29
2113,35
2114,27
2115,30
2116,26
2117,27
2118,26
2119,28
2120,29
2121,28
2122,34
2123,27
2124,29
2125,29
2126,27
2127,26
2128,26
2129,27
2130,29
2131,35
2132,28
2133,31
2134,30
2135,27
2136,28
2137,25
2138,28
2139,29
2140,29
2141,26
2142,27
2143,28
2144,27
2145,26
2146,27
2147,31
2148,26
2149,29
2150,26
2151,29
2152,29
2153,29
2154,29
2155,30
2156,29
2157,29
2158,29
2159,29
2160,29
2161,29
2162,25
2163,29
2164,27
2165,29
2166,27
2167,30
2168,29
2169,29
2170,29
2171,29
2172,29
2173,27
2174,27
2175,27
2176,36
2177,26
2178,26
2179,29
2180,30
2181,27
2182,28
2183,29
2184,29
2185,32
2186,29
2187,35
2188,30
2189,30
2190,27
2191,30
2192,29
2193,26
2194,31
2195,29
2196,27
2197,30
2198,29
2199,26
2200,26
2201,30
2202,31
2203,27
2204,32
2205,32
2206,31
2207,28
2208,29
2209,27
2210,27
2211,29
2212,29
2213,26
2214,27
2215,28
2216,28
2217,28
2218,30
2219,32
2220,32
2221,42
2222,56
2223,35
2224,28
2225,28
2226,29
2227,30
2228,31
2229,28
2230,30
2231,27
2232,27
2233,31
2234,31
2235,31
2236,31
