n,time
1050,19
1051,23
1052,26
1053,21
1054,25
1055,23
1056,23
1057,23
1058,17
1059,17
1060,17
1061,21
1062,19
1063,19
1064,19
1065,17
1066,17
1067,17
1068,17
1069,17
1070,20
1071,25
1072,23
1073,21
1074,27
1075,23
1076,21
1077,17
1078,17
1079,17
1080,17
1081,19
1082,19
1083,18
1084,18
1085,17
1086,24
1087,19
1088,17
1089,17
1090,22
1091,28
1092,20
1093,26
1094,24
1095,36
1096,28
1097,26
1098,23
1099,22
1100,17
1101,18
1102,18
1103,26
1104,26
1105,22
1106,22
1107,30
1108,18
1109,18
1110,18
1111,18
1112,18
1113,17
1114,20
1115,18
1116,21
1117,28
1118,24
1119,18
1120,17
1121,17
1122,18
1123,18
1124,18
1125,23
1126,28
1127,24
1128,25
1129,22
1130,18
1131,21
1132,27
1133,22
1134,31
1135,27
1136,25
1137,24
1138,23
1139,27
1140,24
1141,22
1142,21
1143,25
1144,25
1145,25
1146,21
1147,18
1148,20
1149,20
1150,18
1151,29
1152,19
1153,24
1154,20
1155,18
1156,18
1157,27
1158,25
1159,33
1160,27
1161,25
1162,23
1163,27
1164,22
1165,27
1166,18
1167,18
1168,18
1169,18
1170,18
1171,27
1172,28
1173,26
1174,20
1175,20
1176,19
1177,24
1178,19
1179,19
1180,19
1181,19
1182,19
1183,18
1184,19
1185,35
1186,22
1187,28
1188,28
1189,21
1190,28
1191,28
1192,25
1193,28
1194,28
1195,25
1196,26
1197,26
1198,30
1199,28
1200,19
1201,28
1202,22
1203,26
1204,32
1205,31
1206,31
1207,29
1208,26
1209,25
1210,28
1211,28
1212,29
1213,20
1214,26
1215,26
1216,29
1217,20
1218,33
1219,24
1220,21
1221,19
1222,19
1223,19
1224,29
1225,19
1226,31
1227,20
1228,20
1229,41
1230,36
1231,29
1232,24
1233,21
1234,30
1235,23
1236,27
1237,32
1238,26
1239,23
1240,19
1241,19
1242,19
1243,22
1244,32
1245,29
1246,26
1247,27
1248,25
1249,23
1250,24
1251,22
1252,27
1253,25
1254,25
1255,23
1256,20
1257,27
1258,25
1259,30
1260,22
1261,23
1262,20
1263,24
1264,20
1265,20
1266,20
1267,20
1268,20
1269,21
1270,22
1271,21
1272,22
1273,21
1274,20
1275,20
1276,33
1277,30
1278,30
1279,23
1280,60
1281,28
1282,31
1283,30
1284,30
1285,30
1286,26
1287,25
1288,35
1289,25
1290,38
1291,21
1292,21
1293,24
1294,33
1295,28
1296,28
1297,26
1298,28
1299,28
1300,31
1301,26
1302,23
1303,21
1304,30
1305,24
1306,27
1307,34
1308,25
1309,23
1310,31
1311,21
1312,36
1313,22
1314,28
1315,22
1316,31
1317,39
1318,21
1319,23
1320,29
1321,31
1322,29
1323,21
1324,31
1325,28
1326,41
1327,28
1328,26
1329,24
1330,23
1331,23
1332,31
1333,29
1334,21
1335,25
1336,32
1337,21
1338,31
1339,27
1340,34
1341,35
1342,24
1343,31
1344,30
1345,38
1346,32
1347,29
1348,31
