n,time
1439,22683
1440,22904
1441,22974
1442,22733
1443,22884
1444,31440
1445,23194
1446,23936
1447,22873
1448,24046
1449,22784
1450,22923
1451,22863
1452,22864
1453,23014
1454,23014
1455,23014
1456,32632
1457,23094
1458,23023
1459,25639
1460,23194
1461,24507
1462,23555
1463,25950
1464,24156
1465,22934
1466,34495
1467,31440
1468,29546
1469,32311
1470,24507
1471,39786
1472,23294
1473,23756
1474,27682
1475,27552
1476,34776
1477,36810
1478,26600
1479,23215
1480,28063
1481,23294
1482,38363
1483,34695
1484,48282
1485,29436
1486,38223
1487,31831
1488,23394
1489,32432
1490,26249
1491,26541
1492,23715
1493,23435
1494,26080
1495,32832
1496,30989
1497,26631
1498,30989
1499,30317
1500,32161
1501,23685
1502,44555
1503,24908
1504,23655
1505,23665
1506,25268
1507,23585
1508,23735
1509,29857
1510,23775
1511,24166
1512,26380
1513,25077
1514,23585
1515,24636
1516,23725
1517,24857
1518,26991
1519,23856
1520,35668
1521,26531
1522,23945
1523,24246
1524,28343
1525,23955
1526,23996
1527,29997
1528,23885
1529,24145
1530,23996
1531,24006
1532,30769
1533,24246
1534,33163
1535,25859
1536,34064
1537,30558
1538,24286
1539,46959
1540,38212
1541,36299
1542,33544
1543,25889
1544,36921
1545,36769
1546,24326
1547,26390
1548,36970
1549,25529
1550,24607
1551,47289
1552,24457
1553,32271
1554,40527
1555,24537
1556,29686
1557,33985
1558,27452
1559,34135
1560,34115
1561,25779
1562,24657
1563,38934
1564,27813
1565,25359
1566,33724
1567,26280
1568,31039
1569,24757
1570,24737
1571,27031
1572,24577
1573,25860
1574,24918
1575,24847
1576,25138
1577,33564
1578,27862
1579,29936
1580,31069
1581,26511
1582,32652
1583,36379
1584,24897
1585,31510
1586,29385
1587,28053
1588,25018
1589,31169
1590,24957
1591,24687
1592,26200
1593,24877
1594,24928
1595,25228
1596,24997
1597,45025
1598,30228
1599,30297
1600,25378
1601,25078
1602,29707
1603,37371
1604,34285
1605,34846
1606,25248
1607,25098
1608,25278
1609,29666
1610,25288
1611,31861
1612,27402
1613,30098
1614,30909
1615,25589
1616,28584
1617,30358
1618,25438
1619,31860
1620,31861
1621,29967
1622,38193
1623,32010
1624,31751
1625,25448
1626,33404
1627,25548
1628,35267
1629,28273
1630,27181
1631,25519
1632,30648
1633,28164
1634,28334
1635,35718
1636,25458
1637,30228
1638,25658
1639,28705
1640,25729
1641,33714
1642,25689
1643,30638
1644,25338
1645,32682
1646,25749
1647,25369
1648,26020
1649,32752
1650,25839
1651,26280
1652,29456
1653,26110
1654,27001
1655,32622
1656,27873
1657,27201
1658,26300
1659,25990
1660,38413
1661,32421
1662,25999
1663,36519
1664,26059
1665,33013
1666,26040
1667,27533
1668,26390
1669,26500
1670,41418
1671,29436
1672,26270
1673,33975
1674,27693
1675,30829
1676,27653
1677,48011
1678,43252
1679,26450
1680,27712
1681,32792
1682,39224
1683,26961
1684,27793
1685,26320
1686,26350
1687,33904
1688,34506
1689,33654
1690,29366
1691,31560
1692,26491
1693,29346
1694,31951
1695,27823
1696,29796
1697,26600
1698,26591
1699,30789
1700,27613
1701,28454
1702,26480
1703,29556
1704,27072
1705,27071
1706,34465
1707,26641
1708,26991
1709,36930
1710,36509
1711,32081
1712,26831
1713,34385
1714,31670
1715,55245
1716,36880
1717,26881
1718,28194
1719,26861
1720,26931
1721,36639
1722,29997
1723,30027
1724,30017
1725,28785
1726,30258
1727,28424
1728,32202
1729,28574
1730,26921
1731,28334
1732,27162
1733,26881
1734,26811
1735,31560
1736,31590
1737,35948
1738,30207
1739,35999
1740,27693
1741,27152
1742,27112
1743,27302
1744,27402
1745,27392
1746,28764
1747,27382
1748,28724
1749,28013
1750,28384
1751,34245
1752,36609
1753,36389
1754,28855
1755,27322
1756,27803
1757,27993
1758,31310
1759,27482
1760,27622
1761,28925
1762,32622
1763,37792
1764,35668
1765,29005
1766,27362
1767,34375
1768,29025
1769,28374
1770,28995
1771,38543
1772,29015
1773,28985
1774,30518
1775,29486
1776,27493
1777,27522
1778,31169
1779,27994
1780,29566
1781,33243
1782,27883
1783,27542
1784,27993
1785,27632
1786,27853
1787,28003
1788,36459
1789,37762
1790,35097
1791,70484
1792,27823
1793,27722
1794,27883
1795,27772
1796,27813
1797,31299
1798,28334
1799,33223
1800,30267
1801,28664
1802,28534
1803,36679
1804,28104
1805,29436
1806,28564
1807,35537
1808,33383
1809,27863
1810,28915
1811,28334
1812,30197
1813,58581
1814,28334
1815,35608
1816,42742
1817,30608
1818,28314
1819,38754
1820,29536
1821,30177
1822,28474
1823,28464
1824,44234
1825,44885
1826,29887
1827,39164
1828,31149
1829,34145
1830,28684
1831,28704
1832,28444
1833,28985
1834,28995
1835,28794
1836,36650
1837,28795
1838,38573
1839,34967
1840,28814
1841,36940
1842,28985
1843,30067
1844,36479
1845,45105
1846,39966
1847,53060
1848,30378
1849,28584
1850,30057
1851,36890
1852,30147
1853,43082
1854,30057
1855,28855
1856,32212
1857,31781
1858,36550
1859,40958
1860,32011
1861,28654
1862,29616
1863,28905
1864,36499
1865,34456
1866,32562
1867,47991
1868,29045
1869,29466
1870,36530
1871,33253
1872,34776
1873,30268
1874,33223
1875,46939
1876,44805
1877,36600
1878,35006
1879,40697
1880,48612
1881,37822
1882,54123
1883,31360
1884,43783
1885,40266
1886,38043
1887,36860
1888,39796
1889,37451
1890,33213
1891,40887
1892,36229
1893,38323
1894,34816
1895,37932
1896,29526
1897,29306
1898,29266
1899,29286
1900,29546
1901,29686
1902,33393
1903,29866
1904,29807
1905,34225
1906,36239
1907,31349
1908,30077
1909,29656
1910,31610
1911,30047
1912,31310
1913,30468
1914,29496
1915,29445
1916,30618
1917,29917
1918,29647
1919,32471
1920,36159
1921,31440
1922,30188
1923,29647
1924,29676
1925,39244
1926,29907
1927,40107
1928,29957
1929,30448
1930,31480
1931,30298
1932,30238
1933,31920
1934,30198
1935,37481
1936,40998
1937,39755
1938,30488
1939,33735
1940,30097
1941,32021
1942,32191
1943,30187
1944,32261
1945,31650
1946,39064
1947,30257
1948,34827
1949,33764
1950,37792
1951,32161
1952,30208
1953,30308
1954,44885
1955,34154
1956,33644
1957,35978
1958,30968
1959,34305
1960,30619
1961,30618
1962,38884
1963,57699
1964,38564
1965,30939
1966,30518
1967,38814
1968,42911
1969,30378
1970,31970
1971,30708
1972,31661
1973,32361
1974,30578
1975,32632
1976,40227
1977,30919
1978,34315
1979,39144
1980,32141
1981,31199
1982,30828
1983,43112
1984,42571
1985,42350
1986,32762
1987,32392
1988,42771
1989,40457
1990,30739
1991,31189
1992,30758
1993,39154
1994,30759
1995,37191
1996,32522
1997,31299
1998,41609
1999,38674
2000,37151
2001,38784
2002,36739
2003,31059
2004,39014
2005,37000
2006,39796
2007,34796
2008,32622
2009,30889
2010,31109
2011,34095
2012,31170
2013,38864
2014,42981
2015,37130
2016,31319
2017,33173
2018,32612
2019,31109
2020,31640
2021,35527
2022,31289
2023,34846
2024,32902
2025,52149
2026,68490
2027,43162
2028,33063
2029,40336
2030,33083
2031,34846
2032,32913
2033,33544
2034,33474
2035,31500
2036,37632
2037,33213
2038,40187
2039,37521
2040,31901
2041,31580
2042,36069
2043,45647
2044,31670
2045,52489
2046,58692
2047,52429
2048,31731
2049,33353
2050,31409
2051,33323
2052,32461
2053,41389
2054,33764
2055,38042
2056,31871
2057,33734
2058,37451
2059,31971
2060,33503
2061,32241
2062,32331
2063,36048
2064,32171
2065,31700
2066,50256
2067,32251
2068,31951
2069,33994
2070,42300
2071,32081
2072,32452
2073,39174
2074,32251
2075,32893
2076,38213
2077,48001
2078,32642
2079,32471
2080,44083
2081,39365
2082,36069
2083,41058
2084,36148
2085,38222
2086,32251
2087,60916
2088,37642
2089,32261
2090,42661
2091,32301
2092,32742
2093,32782
2094,34876
2095,32802
2096,34145
2097,34505
2098,36118
2099,34055
2100,35888
2101,34095
2102,32943
2103,40667
2104,33203
2105,48823
2106,32542
2107,34956
2108,32782
2109,62198
2110,67909
2111,34676
2112,55876
2113,38493
2114,51238
2115,41599
2116,36439
2117,38864
2118,56477
2119,39184
2120,49133
2121,38984
2122,32622
2123,45246
2124,44966
2125,32872
2126,36129
2127,40978
2128,33765
2129,32883
2130,32892
2131,32822
2132,52660
2133,41959
2134,41169
2135,41419
2136,34285
2137,33082
2138,49193
2139,33914
2140,38433
2141,35157
2142,33564
2143,35127
2144,33062
2145,33433
2146,41619
2147,37672
2148,34525
2149,33053
2150,37401
2151,33213
2152,33383
2153,37751
2154,35407
2155,35578
2156,55586
2157,40367
2158,33463
2159,35357
2160,33724
2161,33393
2162,42481
2163,33684
2164,40297
2165,62519
2166,33795
2167,34696
2168,33754
2169,33805
2170,33313
2171,37542
2172,33694
2173,37551
2174,46819
2175,40417
2176,37672
2177,37761
2178,42871
2179,46318
2180,37692
2181,43623
2182,40437
2183,71856
2184,43432
2185,46678
2186,38543
2187,36269
2188,40577
2189,33814
2190,34115
2191,36660
2192,34035
2193,34055
2194,55866
2195,37973
2196,37441
2197,44925
2198,34235
2199,34485
2200,34947
2201,34336
2202,34796
2203,70955
2204,40677
2205,33985
2206,48562
2207,34706
2208,41078
2209,38323
2210,40787
2211,36550
2212,36169
2213,42711
2214,36289
2215,34215
2216,34225
2217,36018
2218,37041
2219,37351
2220,35698
2221,40968
2222,36249
2223,73089
2224,34736
2225,55626
2226,34906
2227,35377
2228,36379
2229,51057
2230,34896
2231,34596
2232,34505
2233,43192
2234,38934
2235,47921
2236,51558
2237,36068
2238,34546
2239,34606
2240,34455
2241,56217
2242,42681
2243,51217
2244,47640
2245,41058
2246,41138
2247,34695
2248,35287
2249,35007
2250,38513
2251,41389
2252,52069
2253,36569
2254,43863
2255,34696
2256,55085
2257,34696
2258,41920
2259,34996
2260,41950
2261,35027
2262,34726
2263,36560
2264,34816
2265,44274
2266,37501
2267,54063
2268,55475
2269,42300
2270,34726
2271,34936
2272,39125
2273,35567
2274,38183
2275,35678
2276,40066
2277,35678
2278,38494
2279,56167
2280,43583
2281,42110
2282,35828
2283,35658
2284,40607
2285,35207
2286,35217
2287,44153
2288,35247
2289,42501
2290,36219
2291,49765
2292,44815
2293,35337
2294,45116
2295,48993
2296,35547
2297,36159
2298,38082
2299,37170
2300,49704
2301,35948
2302,48051
2303,50937
2304,45346
2305,35738
2306,35697
2307,35387
2308,36409
2309,44515
2310,35808
2311,38082
2312,36009
2313,37572
2314,35878
2315,56096
2316,40777
2317,36008
2318,47079
2319,44554
2320,35598
2321,35568
2322,35989
2323,35828
2324,42330
2325,35678
2326,41007
2327,37321
2328,35828
2329,35788
2330,39796
2331,40067
2332,36008
2333,36640
2334,36329
2335,38292
2336,133243
2337,35929
2338,40738
2339,36639
2340,42842
2341,36780
2342,38093
2343,36980
2344,38643
2345,55205
2346,40247
2347,50987
2348,36258
2349,35978
2350,35838
2351,40287
2352,40948
2353,47110
2354,39545
2355,41018
2356,43152
2357,38272
2358,41329
2359,46498
2360,36680
2361,37181
2362,38143
2363,36238
2364,47260
2365,41138
2366,36749
2367,40106
2368,43804
2369,37592
2370,47049
2371,36710
2372,36690
2373,36339
2374,39185
2375,49655
2376,41018
2377,38733
2378,38433
2379,38783
2380,49514
2381,38403
2382,41660
2383,37471
2384,41730
2385,57910
2386,37511
2387,36700
2388,37281
2389,37251
2390,36680
2391,37181
2392,86554
2393,62328
2394,43873
2395,36789
2396,38974
2397,44164
2398,38914
2399,38883
2400,38954
2401,38443
2402,37271
2403,42170
2404,41118
2405,41819
2406,38553
2407,41579
2408,39034
2409,41239
2410,38954
2411,37011
2412,37140
2413,37161
2414,40166
2415,44745
2416,39285
2417,38393
2418,37131
2419,36910
2420,43863
2421,37340
2422,39786
2423,38173
2424,39755
2425,45266
2426,53512
2427,44434
2428,37731
2429,47200
2430,44765
2431,38393
2432,37501
2433,44835
2434,67057
2435,44945
2436,37632
2437,37542
2438,49434
2439,47700
2440,39685
2441,49003
2442,38163
2443,37742
2444,37862
2445,48202
2446,37491
2447,48222
2448,38753
2449,40597
2450,47230
2451,38093
2452,38323
2453,37922
2454,41999
2455,38964
2456,42010
2457,53011
2458,38353
2459,37722
2460,42391
2461,38203
2462,38633
2463,40777
2464,40526
2465,38353
2466,48882
2467,46418
2468,38634
2469,48843
2470,38293
2471,38293
2472,40967
2473,40607
2474,38834
2475,41920
2476,49504
2477,49804
2478,38644
2479,38103
2480,41609
2481,38774
2482,38423
2483,40307
2484,38183
2485,60625
2486,48192
2487,39255
2488,38764
2489,38984
2490,50586
2491,58350
2492,53591
2493,77798
2494,39285
2495,39445
2496,43022
2497,53502
2498,38423
2499,42992
2500,49273
