n,time
1574,1212
1575,1122
1576,1222
1577,902
1578,1022
1579,1031
1580,1523
1581,932
1582,972
1583,1002
1584,831
1585,902
1586,1342
1587,2134
1588,1152
1589,1352
1590,1143
1591,941
1592,1162
1593,1092
1594,1573
1595,1273
1596,2064
1597,1362
1598,2004
1599,1643
1600,1423
1601,2003
1602,1933
1603,1192
1604,1082
1605,1092
1606,1363
1607,912
1608,931
1609,1352
1610,1042
1611,1272
1612,832
1613,1153
1614,972
1615,742
1616,1202
1617,832
1618,972
1619,1372
1620,882
1621,1052
1622,1683
1623,942
1624,1203
1625,931
1626,872
1627,1313
1628,1042
1629,1022
1630,691
1631,872
1632,771
1633,831
1634,831
1635,1203
1636,922
1637,1002
1638,1423
1639,912
1640,992
1641,1432
1642,1052
1643,851
1644,1162
1645,1493
1646,1062
1647,932
1648,1012
1649,932
1650,1002
1651,1112
1652,822
1653,1022
1654,932
1655,982
1656,972
1657,872
1658,1092
1659,851
1660,872
1661,1052
1662,852
1663,1573
1664,942
1665,1052
1666,861
1667,1533
1668,1172
1669,1062
1670,942
1671,1182
1672,1673
1673,1603
1674,1272
1675,942
1676,852
1677,982
1678,871
1679,801
1680,1192
1681,922
1682,852
1683,1122
1684,1052
1685,1042
1686,891
1687,1222
1688,1172
1689,992
1690,1022
1691,1152
1692,1173
1693,1012
1694,952
1695,952
1696,822
1697,952
1698,2955
1699,1243
1700,881
1701,3046
1702,1352
1703,1412
1704,1393
1705,1252
1706,1092
1707,1123
1708,1212
1709,1152
1710,1182
1711,1152
1712,1283
1713,1252
1714,1283
1715,952
1716,1172
1717,1042
1718,1122
1719,1183
1720,1493
1721,1402
1722,1353
1723,1092
1724,1082
1725,1052
1726,1232
1727,1854
1728,2214
1729,1142
1730,942
1731,881
1732,2454
1733,1273
1734,1092
1735,1973
1736,932
1737,892
1738,1102
1739,972
1740,1203
1741,952
1742,901
1743,871
1744,982
1745,1022
1746,1253
1747,1172
1748,1082
1749,1002
1750,952
1751,962
1752,1202
1753,1523
1754,992
1755,812
1756,1193
1757,1032
1758,991
1759,771
1760,1082
1761,841
1762,912
1763,1433
1764,1022
1765,1413
1766,1113
1767,1032
1768,1493
1769,862
1770,922
1771,782
1772,1062
1773,1453
1774,1453
1775,972
1776,1002
1777,942
1778,822
1779,1042
1780,1182
1781,2595
1782,1232
1783,1673
1784,1132
1785,1032
1786,1263
1787,1263
1788,1363
1789,1163
1790,1853
1791,2054
1792,1463
1793,1833
1794,992
1795,1563
1796,1112
1797,3236
1798,1203
1799,1533
1800,2054
1801,1473
1802,2394
1803,2184
1804,2975
1805,2425
1806,3908
1807,3076
1808,2896
1809,2384
1810,1302
1811,1222
1812,1734
1813,2265
1814,2033
1815,1442
1816,2014
1817,1944
