n,time
2298,20960
2299,20685
2300,20912
2301,23449
2302,22724
2303,25453
2304,23970
2305,24279
2306,24232
2307,23835
2308,22912
2309,25070
2310,23477
2311,25501
2312,25505
2313,25511
2314,25448
2315,22731
2316,25485
2317,23296
2318,22428
2319,21705
2320,21189
2321,22526
2322,21973
2323,25425
2324,21417
2325,21368
2326,23840
2327,21085
2328,21118
2329,20693
2330,21725
2331,21168
2332,22381
2333,21401
2334,23633
2335,24910
2336,24618
2337,26879
2338,24410
2339,24484
2340,24016
2341,28342
2342,24770
2343,24682
2344,25431
2345,22912
2346,23671
2347,24815
2348,25450
2349,24262
2350,24708
2351,24773
2352,22245
2353,22501
2354,22006
2355,21868
2356,21970
2357,21951
2358,21633
2359,22484
2360,22006
2361,22428
2362,21594
2363,22213
2364,23053
2365,23229
2366,26000
2367,22016
2368,22579
2369,21060
2370,22122
2371,21438
2372,21793
2373,21978
2374,22458
2375,22378
2376,22655
2377,22908
2378,22040
2379,22168
2380,22368
2381,21843
2382,21626
2383,21712
2384,21560
2385,21841
2386,22342
2387,23142
2388,22268
2389,21245
2390,21723
2391,21572
2392,21660
2393,23000
2394,22711
2395,21929
2396,21875
2397,21953
2398,23051
2399,22042
2400,22196
2401,22106
2402,22473
2403,22486
2404,22518
2405,23080
2406,23824
2407,22059
2408,21935
2409,21814
2410,22369
2411,22522
2412,22606
2413,22450
2414,22323
2415,21971
2416,22883
2417,22603
2418,24584
2419,22471
2420,23147
2421,22475
2422,21635
2423,21966
2424,23852
2425,22555
2426,21787
2427,22155
2428,22002
2429,22264
2430,22926
2431,22437
2432,23685
2433,24031
2434,23677
2435,24283
2436,26109
2437,25334
2438,26152
2439,23441
2440,23984
2441,23994
2442,23675
2443,24685
2444,23331
2445,23827
2446,24955
2447,22814
2448,25842
2449,22968
2450,23322
2451,22951
2452,23061
2453,23449
2454,24082
2455,24415
2456,23897
2457,23770
2458,27151
2459,23518
2460,24423
2461,24117
2462,25819
2463,25297
2464,23840
2465,23391
2466,23948
2467,23323
2468,23647
2469,23152
2470,24308
2471,24186
2472,28875
2473,24441
2474,23537
2475,24321
2476,22662
2477,25205
2478,23344
2479,23770
2480,23414
2481,24027
2482,27467
2483,25455
2484,23682
2485,23125
2486,23760
2487,24292
2488,23519
2489,24416
2490,23557
2491,23939
2492,23228
2493,23228
2494,24314
2495,23489
2496,23500
2497,23587
2498,23703
2499,22631
2500,23255
2501,24078
2502,24943
2503,24589
2504,23175
2505,23203
2506,23832
2507,23039
2508,24614
