n,time
2443,8892
2444,8180
2445,8011
2446,8214
2447,8558
2448,8040
2449,8150
2450,8642
2451,8754
2452,7833
2453,7911
2454,8139
2455,8360
2456,7913
2457,8935
2458,9091
2459,8827
2460,8315
2461,8263
2462,9082
2463,9206
2464,8262
2465,8234
2466,8150
2467,8717
2468,8663
2469,8624
2470,8175
2471,8536
2472,9447
2473,8900
2474,8613
2475,7898
2476,8506
2477,7983
2478,8426
2479,8636
2480,8524
2481,9412
2482,8533
2483,8571
2484,8651
2485,8779
2486,9842
2487,8546
2488,7813
2489,8079
2490,8151
2491,8111
2492,7979
2493,8844
2494,8278
2495,8513
2496,11632
2497,7925
2498,8577
2499,8336
2500,7964
2501,8464
2502,8335
2503,9103
2504,8638
2505,8614
2506,8238
2507,8193
2508,8400
2509,8523
