n,time
857,8582
858,8701
859,8722
860,8905
861,8778
862,8823
863,8958
864,11941
865,8729
866,8688
867,9471
868,9041
869,8979
870,8671
871,8868
872,8705
873,9002
874,9084
875,9051
876,8986
877,8532
878,8831
879,8607
880,8833
881,8628
882,8683
883,8423
884,8814
885,8220
886,8490
887,10099
888,8995
889,8747
890,8570
891,8732
892,8536
893,8837
894,8209
895,9156
896,8997
897,9777
898,9162
899,9047
900,8732
901,8488
902,8284
903,8085
904,8302
905,8837
906,9138
907,8667
908,8657
909,8353
910,8418
911,8457
912,9091
913,8509
914,8908
915,8881
916,8531
917,7978
918,8773
919,8851
920,8691
921,8282
922,8321
923,8486
924,8512
925,8220
926,8338
927,8812
928,9029
929,9290
930,9523
931,8970
932,8992
933,9174
934,8761
935,8772
936,8156
937,8063
938,8437
939,8701
940,8874
941,9195
942,9074
943,9171
944,9075
945,8793
946,8281
947,8153
948,8102
949,8358
950,8756
951,7982
952,8082
953,8145
954,8009
955,8199
956,7992
957,8047
958,8074
959,8304
960,8218
961,8028
962,8436
963,8201
964,8282
965,8271
966,8330
967,8921
968,10803
969,9321
970,9565
971,9461
972,9736
973,11159
974,9201
975,9938
976,9357
977,8975
978,8893
979,9013
980,6870
981,8643
982,9371
983,12697
984,13266
985,14247
986,11563
987,11502
988,10382
989,9526
990,9210
991,10012
992,12454
993,9747
994,10105
995,10027
996,9938
997,9572
998,9605
999,9038
1000,9425
1001,15148
1002,9494
1003,9830
1004,9224
1005,9753
1006,10047
1007,9442
1008,9761
1009,9665
1010,10134
1011,11847
1012,9523
1013,11765
1014,10728
1015,11578
1016,10995
1017,10686
1018,10394
1019,11524
1020,11363
1021,10425
1022,11270
1023,11601
1024,11130
1025,13049
1026,13246
1027,11409
1028,11737
1029,10355
1030,11006
1031,12163
1032,10712
1033,11336
1034,11194
1035,10612
1036,11098
1037,9878
1038,11551
1039,10702
1040,11316
1041,10329
1042,11273
1043,10780
1044,11087
1045,11239
1046,9421
1047,9087
1048,8959
1049,9473
1050,9300
1051,9035
1052,9785
1053,9731
1054,9343
1055,8970
1056,9066
1057,9614
1058,8915
1059,8691
1060,9104
1061,9239
1062,9467
1063,9335
1064,10331
1065,10137
1066,9741
1067,9550
1068,9183
1069,8959
1070,9092
1071,9698
1072,9075
1073,9252
1074,9996
1075,9633
1076,9993
1077,9363
1078,9346
1079,9600
1080,9574
1081,9551
1082,9613
1083,10077
1084,9983
1085,10033
1086,9971
1087,9792
1088,9697
1089,9648
1090,9358
1091,9335
1092,9259
1093,9447
1094,9129
1095,9114
1096,9715
1097,8980
1098,8865
1099,9592
1100,9190
1101,15610
1102,12440
1103,9457
1104,9397
1105,9703
1106,9486
1107,9349
1108,9154
1109,9448
1110,11320
1111,11194
1112,11353
1113,11540
1114,11508
1115,11926
1116,12317
1117,11834
1118,11838
1119,12142
1120,11493
1121,10009
1122,11655
1123,10637
1124,11368
1125,11535
1126,11897
1127,9870
1128,10562
1129,11956
1130,11639
1131,11598
1132,11565
1133,11989
1134,11592
1135,11738
1136,11627
1137,11531
1138,12139
1139,11237
1140,12513
1141,10479
1142,9907
1143,10211
1144,10262
1145,9815
1146,9749
1147,9782
1148,9539
1149,9901
1150,9689
1151,10138
1152,10386
1153,13160
1154,9787
1155,9960
1156,9826
1157,9686
1158,9733
1159,9915
1160,9303
1161,9487
1162,9592
1163,9805
1164,9738
1165,9705
1166,9692
1167,9662
1168,9943
1169,12087
1170,10975
1171,11338
1172,10793
1173,10791
1174,10539
1175,9946
1176,10496
1177,12291
1178,16493
1179,13410
1180,11914
1181,12069
1182,10917
1183,10532
1184,10272
1185,10230
1186,10486
1187,9835
1188,9562
1189,9352
1190,9710
1191,10806
1192,10457
1193,10304
1194,9880
1195,10089
1196,9910
1197,9781
1198,9703
1199,9578
1200,9423
1201,10170
1202,10479
1203,9763
1204,10002
1205,9714
1206,10364
1207,9900
1208,9578
1209,10473
1210,9954
1211,9725
1212,9702
1213,9637
1214,9914
1215,10633
1216,10989
1217,11922
1218,11258
1219,12482
1220,11319
1221,11063
1222,10770
1223,11222
1224,10792
1225,10909
1226,16835
1227,13659
1228,13406
1229,11891
1230,10578
1231,10705
1232,11271
1233,11599
1234,10908
1235,11147
1236,11074
1237,14350
1238,11501
1239,11357
1240,14168
1241,14766
1242,13536
1243,11938
